path,size_bytes,sha256
experiments/results/v3_outcome_trackman_e14k80_batter80_middle100_support2223.csv,360,62a26385cc1c3ed98a811caafb8cfb8489c11b17e200c4c463c8cd558c33e4e2
experiments/results/v3_outcome_trackman_e14k80_batter80_middle100_support2223.json,56391,d16e9e94dbf675d37cfe6eb5e8a96b070f65e517f69c79f2e3ccae784bafeadb
experiments/results/v3_outcome_trackman_e22cat_e14k50_batter80_middle100.csv,288,46c3ba5cffaf9c423969415f6be23927b36f7572c8c718211b558ba72bcf27b1
experiments/results/v3_outcome_trackman_e22cat_e14k50_batter80_middle100.json,32068,dc00b5a7925dbd998542ea0dfe23ad3c855035ad944d34bba45adbf579684457
experiments/results/v3_outcome_trackman_keep_pitcherid_e14k50_batter80_middle100.csv,297,4d6fb578fffc636e5ae180b007eccba737446c1a7ed4cc0194c9b70e33f6243c
experiments/results/v3_outcome_trackman_keep_pitcherid_e14k50_batter80_middle100.json,29208,23659ed318113a3a7b4cbe471b6b071ffae4afe84163ff5abcbd4c973735a395
experiments/results/v3_outcome_trackman_platoon200_e14k50_batter80_middle100.csv,292,1636212a8c865fd6c98bac7e4a6a6f4ebe4f5f9e18b4d6d649bc20ae3b39a76e
experiments/results/v3_outcome_trackman_platoon200_e14k50_batter80_middle100.json,32030,79e3c3870a605d5a76ccd43aec666a508868146d56d5e6dc393305a003c43be2
experiments/results/v3_outcome_trackman_w2_e14k50_batter80_middle100.csv,283,f045f8fdb13ee67f0ea35bf1e2bc8fe17af24792feb6ec801625f2be34e3ce27
experiments/results/v3_outcome_trackman_w2_e14k50_batter80_middle100.json,29087,b03b61b31e5fe8d44b4ca48e2665013e1d9dffed8f5e162687cd557c86b538d3
experiments/results/v3_outcome_trackman_w2_e14k50_batter80_middle100_support2223.csv,364,cd30219e0957fdaa589341a2785016763801cb84716ccdc47a3ce55878ad2473
experiments/results/v3_outcome_trackman_w2_e14k50_batter80_middle100_support2223.json,56240,968b4b0c05cb9df53c8a083648b16e10efc4a6d4d4013a3cb5ff93f3d697d759
experiments/results/v3_outcome_trackman_w3_e14k50_batter80_middle100.csv,282,4720d4cbb802681212f02742f21bf56ad04303b4a7ec052e63740c3eae1bb775
experiments/results/v3_outcome_trackman_w3_e14k50_batter80_middle100.json,29019,df198f115c5dccc2a94ab48baf9ff973ef30d8e1001ead0e8b0784ee8c48007a
experiments/results/v3_outcome_trackmanrich_e14k50_batter80_middle100.csv,286,8b99dfbd79677a8b55c6122483f391ecc4c37794ffe4fe8a458e9eae55048708
experiments/results/v3_outcome_trackmanrich_e14k50_batter80_middle100.json,36709,49af12b754fd2c28765fef2dbe3a653c642193b0f9d87b4083809659e3933030
experiments/results/v3_outcome_trackmanrich_groups_e14k50_batter80_middle100.csv,289,a867178778e4be8b21aef803657e28302dfd7aca026bf51417e1d8b13514aae9
experiments/results/v3_outcome_trackmanrich_groups_e14k50_batter80_middle100.json,35034,033980e32fee57afaf09dd7b8b80fc1084cd93899ed3b4b840c96830b777f8e8
experiments/results/v3_outcome_trackmanrich_overall_components120_e14k50_batter80_middle100.csv,306,34e91d1d9d8374fc36248f2e431a1464e5fc988e61d783d0a0df79004b18c865
experiments/results/v3_outcome_trackmanrich_overall_components120_e14k50_batter80_middle100.json,37161,0e9c9c17d60493e315b96e60c096ae5b02feb5c4db38e65517cb8558379d32d6
experiments/results/v3_outcome_trackmanrich_overall_components160_e14k50_batter80_middle100.csv,308,444d820cf940f90cb35d9515a3908ad31c4753cbc70a003b523a59a1b878c8f4
experiments/results/v3_outcome_trackmanrich_overall_components160_e14k50_batter80_middle100.json,37182,0c1eca6eefcb4cebb0b29a1c7ef6b68f2131654e728682e8eff47f5e960f9b0d
experiments/results/v3_outcome_trackmanrich_overall_components300_e14k50_batter80_middle100.csv,306,e81d9ffa86039af7cb07f3dfbb919500ee89d2df096b1caa476fc7eae46d0a0f
experiments/results/v3_outcome_trackmanrich_overall_components300_e14k50_batter80_middle100.json,37135,8c1fb6eae29078c98f54ca2037339ec4111f7ec69fb139f78bf0e59e3901ac40
experiments/results/v3_outcome_trackmanrich_overall_components50_e14k50_batter80_middle100.csv,304,8b91c75155749877a5dc43d8cf9a2853c36d81ec1eb9b3a29c5d7be8e29bdc2a
experiments/results/v3_outcome_trackmanrich_overall_components50_e14k50_batter80_middle100.json,37084,11786b1843e7ed6797a8cc5d848fedbd867dff680a1b0e2042467ffe19030978
experiments/results/v3_outcome_trackmanrich_overall_components80_e14k50_batter80_middle100.csv,304,d671c6da1692842b50289799be9b7b0cee1aeff49c863094fddb641e224a8ebb
experiments/results/v3_outcome_trackmanrich_overall_components80_e14k50_batter80_middle100.json,37117,a81c6cd7e178b7102ba3ec6e0bcc9935587ffb325409bd4c163a2b4f731e9f0f
experiments/results/v3_outcome_trackmanrich_overall_e14k50_batter80_middle100.csv,291,29ac89102da46e3d83ee78697e1982117f3e57c3941543e77d37f5949fdd727d
experiments/results/v3_outcome_trackmanrich_overall_e14k50_batter80_middle100.json,32867,7aa30137fb9692f0ba91e08957ce6289f68d025f0b49818dbc8e1cceabd44bdf
experiments/results/v3_outcome_trackmanrich_overall_e14k50_batter80_middle100_seed42.csv,299,18b14a3becb1e5c15bc296ca2a34c038c50d24eb3654d4ecff81b8abf2cceee0
experiments/results/v3_outcome_trackmanrich_overall_e14k50_batter80_middle100_seed42.json,33120,6babd3a35cc0af9a12c48ec84ff9e9c0d5c408b35caa0d58af433c1fd1a5f2ed
experiments/results/v3_outcome_trackmanrich_overall_e14k80_batter80_middle100.csv,292,a8c78e70088ca0e805746d2e57827c403efa2d3b9365ebb37a3e5a346a924965
experiments/results/v3_outcome_trackmanrich_overall_e14k80_batter80_middle100.json,33041,d6377e010b4062b7e4c9f823f573e7f1d32e3f552cf6245716a632048e5ea22b
experiments/results/v3_outcome_venue_profile_smoke.csv,194,26ea8715a50ed37290eb92966847d7bb28925f06aea77873f8ddd4a78c7853cf
experiments/results/v3_outcome_venue_profile_smoke.json,9629,5e0042fa9b80fb27ec4fa811ecf20633afaac0ad267b4cd0eecd6c272d6320ac
experiments/results/v3_sparse_a_backtest.csv,285,ea1960d85d3d237060813107b212a06ee072f283909ee9ecb0b1de0407fbd3a8
experiments/results/v3_sparse_a_backtest.json,69454,553c81a461e2f3d1d26f399aa32692482c90056e30b35353ac64e33ac23df5fa
experiments/results/v3_sparse_b_backtest.csv,286,d4c3ce612d4b667f2372a5e532ccbfe9d9009d2b75a0d7a3b0c052b52e841259
experiments/results/v3_sparse_b_backtest.json,61870,8ce051030f9bcc1b2020d2cf63546831bafe1c3edf44446fe5c07cabbe25fd84
experiments/results/v3_sparse_c_backtest.csv,285,7e72b3aa4a165c1271aad2dd2a51b0e78eb0f917c1a30c5edc2a9307fec8669f
experiments/results/v3_sparse_c_backtest.json,61717,116c8ef35ee4298b00e580452e0415502877ca3fc92b50e067b044ce6f07da35
experiments/results/v3_sparse_ensemble.csv,1071,f353c0ee9ffb5ee15813f05b4934dc52ae7fcc58d31a1901a0c2a0240935cd6b
experiments/results/v3_sparse_ensemble.json,16123,9763aebc2ec7985f48a6ca1c730cf5af2ed59861a65d11ae90c3d2cf6f723757
experiments/results/v3_xgb_d6_allcount.csv,242,29596c86c303cc301dc1f4c9c53e478392b6adf0c3275e793fe1bca785ceab74
experiments/results/v3_xgb_d6_allcount.json,9804,106e1e4ef30b7f5cd7d83620c6fa501c0180cb4b5bcc68584a4d8c76dc1c9c27
experiments/results/v3_xgb_smoke.csv,182,a8cf29c2824b1ef6179c6ba3eaf2ad52028619ec37b21bdb3d132f6cc6a07347
experiments/results/v3_xgb_smoke.json,9493,9df643edae9b7949c7e68cf2af66a6b9052569f6d87b4907219a3dff9d921a4f
experiments/results/v4_a10_trackman_components_e14multi.csv,270,02e5d676c4446ce8685069e6c7224a4811b6aa2ccf70821f73815e83fc09103b
experiments/results/v4_a10_trackman_components_e14multi.json,43519,61b0cbaf5b5b640352d22481477d33b81f3048dc02d7587a3d5c5332b5e50e08
experiments/results/v4_a12_ebm_300k.csv,180,6f9de3d6181eb411e9bd9bcf648ac2ae32a06d15207fa890e92423a4a6183ca2
experiments/results/v4_a12_ebm_300k.json,9018,86d24816c5c7a3e4c6113e37271d093789b52f00e25da5125e085739f0d4cdb9
experiments/results/v4_a12_ebm_smoke.csv,168,46b8464bcadfc6503201a3449d290cea9c793a64f2974a23b8d38d99d38e1494
experiments/results/v4_a12_ebm_smoke.json,10157,f37c5af327e1a40be5853df00656f09b8e9bea6944b2281e13291727fb549d3e
experiments/results/v4_a50_application.csv,408,21d8e87edf5b7c5098afeb0561cbae5969b28f51e2a499f4d44adafbf26abe16
experiments/results/v4_a50_application.json,21210,2344ce6c8e79f454cf7a38c7ea614740ca1c7043f1876fd12792c925ea01b47a
experiments/results/v4_a50_application_smoke.csv,190,7eff83de91a0081879d4c1edd922b83a80ec9351747195d69ea180318d7933a9
experiments/results/v4_a50_application_smoke.json,11624,fd8a1be740b9ae26310b1f4b6a484dd4f8259d3cfb183e3de7229080fa872980
experiments/results/v4_a50_behavioral_smoke.csv,203,e071062a7e0ddcbfe6261e272f7478ebc8771019dcdf6b831d14ce96dc583730
experiments/results/v4_a50_behavioral_smoke.json,23683,2ae700ef351c35df5fdc8fa7fc9ef0f8d1bb2fb115460e56a2170832382da808
experiments/results/v4_a50_behavioral_trackman_components.csv,446,a3150247e6bcfa0d0267356e8a018834b5ee8f28c465ffbd9efdf350d93ca668
experiments/results/v4_a50_behavioral_trackman_components.json,72546,3382c7c113cec86b902ae24190d813505c2cb69fbce48d020e6d9e2737f62b03
experiments/results/v4_balance_smoke.csv,196,2b27f7d85d754853e40acb12a117eb67c2546f73e9689e7f272bbf88a95993be
experiments/results/v4_balance_smoke.json,16810,1551c279e5a46628f5c18ca5f4d1e8cb1ef9e4d83bec1fa2de03549f7430cd07
experiments/results/v4_batter_context_profile_k100.csv,265,9050fed1ccbbe300f713b154cc5aec22b3ec1791ae5e49ab28a10257b7a9c214
experiments/results/v4_batter_context_profile_k100.json,41581,549adea04b91b125068bbbd0d0e639d98d182cfcbecfa543772a55a69dd27fe3
experiments/results/v4_c3_source_replacement.json,3340,cb0bea676dd8edae4e199bbe1406d1be459fa510bd7097b30187bef2e842f628
experiments/results/v4_catbrier_ctxlvl_tm_primary.csv,315,5e93c2ca3159bf515aaa1d655211093c9c9a636d150b07e9eca448ea317fa83e
experiments/results/v4_catbrier_ctxlvl_tm_primary.json,53969,f6e3859d74692f64a5e1bc42a65b60e4d2a86998f033c5415468eba6e0eead9b
experiments/results/v4_champion_pre_stack.json,1422,b3754725daf170380efdb59a412f264a14967dac12809725e35f92bc18dfccce
experiments/results/v4_compact_supported_ensemble.json,7091,6786a232ecbb9b2e68a28daec7f2685620b2b696c44a8f88220f67dbf68e2c63
experiments/results/v4_conditional_ridge_stack.json,10842,5d4eb9f12d6e473de43774a318e8c32a685908648b2e31b4a21b853fda54bbbc
experiments/results/v4_context_cat_delta.json,51608,960b9e468b2775393085c0822c83412f38538294b0c0031ad2d5535400b31e1c
experiments/results/v4_contrast_direction_stack.json,2023,7415f2262d8aa84dc717e03df4d16d72000dff2e6b494aa67ecc506e237e3020
experiments/results/v4_contrast_effects.json,66994,9b413426e0b6f6894de1d8ea815934cea832b8239b65897cba952c039966c5dc
experiments/results/v4_count_expert_0_0.csv,199,b19980ae7558d7a8f26cf12a2b6ccaa13b5980055dc662ff557e420757a0fbc6
experiments/results/v4_count_expert_0_0.json,32448,ff0f59573c3c464b7743baecd2d5f1583a3e6de521af0ad9226ad4102a5833c5
experiments/results/v4_count_expert_0_1.csv,199,b9881872e916c8a3f5f4dff1743f867139694c3cdee6c221b232c76563bfb065
experiments/results/v4_count_expert_0_1.json,32447,bb5473a4055b2a242579d54eea6d68b671bdcc333bc6ef979acbade16aecee18
experiments/results/v4_count_expert_0_2.csv,200,87cb063d675b42443bbe4554e7527bd76470218724e1623b7efcd054b1a91735
experiments/results/v4_count_expert_0_2.json,32410,6f7da9ced2dd3d1fba15df33cd77ca0160093c546716c874c0d075165a07a112
experiments/results/v4_count_expert_0_2_support22.csv,261,bfc9f5585587f251bb5eaf88cbd8155c4ef2c6969ac8af54955e1600af753494
experiments/results/v4_count_expert_0_2_support22.json,33553,744bb2149587292fc48ab57a40d992a591130ea0f67d1cf087e981b43988ec01
experiments/results/v4_count_expert_0_2_support2223.csv,307,ae69ef63a78271f32608fdb10feb0c4703e668e34dc2c74ba9d6c4169aa38639
experiments/results/v4_count_expert_0_2_support2223.json,62622,62a8ac9888c22a159a1f4b23d4344c4cddd894cc6e987074d1acad429b1cb1ab
experiments/results/v4_count_expert_0_2_support23.csv,194,36bf638dc2d66c444dc6f96a97c6ee6da76c5109e76cb538852a636f328ba71f
experiments/results/v4_count_expert_0_2_support23.json,33698,a8384eb1b24c380534df9f5e56a5e2f51583931de1cb360ba8c3bf6e97e4a72d
experiments/results/v4_count_expert_0_2_support23_exact.csv,200,3c0bc9cbc13b0d5d2da753d0fa1940a69f964b52fd098858c8086cbe038cb437
experiments/results/v4_count_expert_0_2_support23_exact.json,33183,3f6f80973bc8026e335924d40500725bd9e657d8b06eb8512afd220f1d33cfbd
experiments/results/v4_count_expert_1_0.csv,199,9ed7aad8a6eea07834c944c000d32cbd34bf79a7a5366dae1f7c358dd2e62f87
experiments/results/v4_count_expert_1_0.json,32406,c421eda3712769ac3f688fbd907a10303140a432c516499da93ec096f39b3ef4
experiments/results/v4_count_expert_1_1.csv,198,1d405632236474113ed43c66316e27c20ad8d48f1b11b2e383da1bad37342531
experiments/results/v4_count_expert_1_1.json,32440,a3be37d155be65a4a68cfc0db1a88819ff403a145b89a256b22592dc80adbe21
experiments/results/v4_count_expert_1_2.csv,198,da58bf37d15e4d465ae875c3986678a45a86ac1d17dbe6fcd2ad662d85d63edf
experiments/results/v4_count_expert_1_2.json,32454,247761f7081d28ea333b82dbe8f6de6c004dcf4dd74fb361dac60877c5443e3e
experiments/results/v4_count_expert_2_0.csv,199,35b133ccf7a7b173d567900b0d02939b2be040853ff8df24e29044896d3d3c7b
experiments/results/v4_count_expert_2_0.json,32398,32e4e9da061cde8ef3231420ca412beec67f8f3503f6a14a337eee2b4bb82109
experiments/results/v4_count_expert_2_1.csv,199,63b54a3de66e73253990916bbaf7ba53b8dd5ec4a031c2141de574e30fdf873f
experiments/results/v4_count_expert_2_1.json,32414,1f4f21ae09583177825bb618792f2adf30770c0c74a7a2a33167ccea75c78a8e
experiments/results/v4_count_expert_2_2.csv,199,7ce8a52392aecdfff2e398304fc82ed55abcc3814ed34c77e394fb0fd628deb6
experiments/results/v4_count_expert_2_2.json,32390,ff257efb304d759a5f0c9b589f34d7be8bd709c9907d7e5ee9a391f15dd6683b
experiments/results/v4_count_expert_3_0.csv,185,c0dd6cf5bf50308d580e076c43bba3e2f731463b29ba47c896de07292cfc58f5
experiments/results/v4_count_expert_3_0.json,32366,27c7cfc984b65f88d86d7646544e9df31e6ab5618699548521bdec0d746d3a98
experiments/results/v4_count_expert_3_1.csv,200,cf7d6441fdc4536ced523aa9069fbcaa2f1af17b796f1e98aea244bd5e548cce
experiments/results/v4_count_expert_3_1.json,32424,1d5b9594fd559e553bf7187d118fd874701b4caf8728824f65ff363b37d54c98
experiments/results/v4_count_expert_3_2.csv,185,a6c146300725d62ac6204b0fd4f23dc324cd20f0335bd47dc963a32fce833e69
experiments/results/v4_count_expert_3_2.json,32347,e14a6bc460f676e32c31ea33f9feb1a71634bc79c7bbfcc8923519622dc5a124
experiments/results/v4_current_residual_catalog.json,11780,9017fe8244fbbb7241ca2352711b0eb8559ce458543fa6d06d1c57f4391a8717
experiments/results/v4_current_state_binary.csv,193,bb93b6df673c36039b3bb1f28e8ee54affb3ecb488c691bd216a0e0377340303
experiments/results/v4_current_state_binary.json,21174,8f58a80681416334c49f984fbd5ce649463cb62bae030966337218e7a283ef5f
experiments/results/v4_current_state_binary_support22.csv,259,f2d09f8eb068fb76fa34ba4397d8eebf4365be41e903b682b2193db22a045c28
experiments/results/v4_current_state_binary_support22.json,21565,a595e7ad53fde1256e44cbc7b36204b94a626b3594a32ac93a8f61f282aae053
experiments/results/v4_current_state_binary_support23.csv,191,53e2cfb1bb25a7324e043eea43e418374a1e30061087512c1602ceede592f0b8
experiments/results/v4_current_state_binary_support23.json,21265,11eb25219c098dd37f80a0463bf2a26be1e27da8655da5267bccc54dcfd8cb4c
experiments/results/v4_current_state_binary_tuned.csv,257,117a111f504021d8872e51b843b8d775d47132c9dcc41cbddb2b0c2870916ef0
experiments/results/v4_current_state_binary_tuned.json,24406,4bb7f611d8283cba070d8eb2522a7646d504f405ce5f5583b9e2695c763306be
experiments/results/v4_current_state_binary_tuned_backtest.csv,306,98817367a1b622a0be6d13aa7a5cfb8b684a6b83369d6ac48922c4499616387d
experiments/results/v4_current_state_binary_tuned_backtest.json,45692,967c57d6ab46ef822e4965d33e35bff83f604601872fe58ee88c70a7efe5f2ea
experiments/results/v4_current_state_c.csv,253,858b5fc733147aa8c0a91d25ba10c7e05de14b5be190ddd32c77d9e5b00e6f30
experiments/results/v4_current_state_c.json,42319,c50c52b86b05f7d04c24fa12319f840e93530661c86c29dd7772bb4155103b94
experiments/results/v4_current_state_c_support2223.csv,305,cac99ae12be38059632bcf5bb10cfbb29e48c7cc2b5ac7bc84d3f68fee9fc990
experiments/results/v4_current_state_c_support2223.json,80773,caf6e44ee61451ec5c9b3a61093c13afa1d04029b92b8462b62e09189dbf2205
experiments/results/v4_current_state_outcome.csv,203,9f5b2a21cb0357268cbe9c7527c8e863115dee50dd9f76b42e3edd8eeeed42ec
experiments/results/v4_current_state_outcome.json,22041,3533280343b52e1f2abf7d86d88e8cff38505b0b9a79f78e55b5cdb59a839129
experiments/results/v4_current_state_smoke.csv,202,ee28ae58f47678229e7d02b40d0f3b0ff9c56ec260bfb4ba088c827a5cd4306e
experiments/results/v4_current_state_smoke.json,21957,d0084e56d4c3f7648ebebc164d134a28e9d3ea2920b42969b43a509e0eef17f4
experiments/results/v4_decayed_differentials.json,125619,c0003a9fdcd23a67e39849e8dcea8d1e654ce46b18bbb64e3c7148ffa6db9ec8
experiments/results/v4_deep_arch_r_oof.csv,857,304bf13965ab44c7877c3b9fd0fc4533a8b499937e68c6bf310f6a8ffe2d532d
experiments/results/v4_deep_arch_r_oof.json,65695,050e25c12e0591c5d629bd4c0e0412b8d0621b9f1c8d502e9770796571ce7085
experiments/results/v4_deep_arch_r_oof_screen.json,1801,0d63832ceee581c124a23efe6e661c84cff1cb9e4f0613c51613ec21e9c86ae9
experiments/results/v4_deep_binary_arch_r_oof.csv,835,7db4c64775bfe29fbfd51fedbf00235912bd33c07d02785ab6a6b5de9f8fe69b
experiments/results/v4_deep_binary_arch_r_oof.json,57446,81c7e39f57d73c69c2f2cc9df93a73b53a184bd1507616d90d24c24990863b4e
experiments/results/v4_deep_binary_arch_r_oof_screen.json,1790,db51f4609ddda052a0ad88c4e7212421941a568bad1ef057909e2738c9dc6d26
experiments/results/v4_deep_context_primary24_s42.csv,517,29e8645b3cab299b8a23d5b87d3443cf8c1e260af157112a7da5d9c0c0b88e0d
experiments/results/v4_deep_context_primary24_s42.json,40141,3b30644b6b7c0b7aad7e54642879cf63bd4e1c640a7dde0c83d8e64c5bda507b
experiments/results/v4_deep_mlp_full.csv,239,d3292e70a56c2aa33cb727f5fddea6ea2b66b28331f91f84455a7e370dde9d30
experiments/results/v4_deep_mlp_full.json,17859,fdfd4a5497b10dbd4bdfbe27d2354f3ca8beb7b7bccbb9ddb7185d79a1cb11d1
experiments/results/v4_deep_mlp_outcome_full.csv,258,ae2e4ca05bf4d9a338c5190432d5fec26b7d0c874f244f2e7981a0dfb739294f
experiments/results/v4_deep_mlp_outcome_full.json,19020,a2a84127e5e07c119ebe2659724f736fdebec4308fcc1bcb99b7a70dae99c8ae
experiments/results/v4_deep_oof_stacker.json,13456,7a267a592719c91dd23ae87fd064a775223597c92b40da2febb51fd1464658b1
experiments/results/v4_deep_outcome_smoke.csv,464,215d33aba45b5e458b0997998084922caa8e57bba5f95dfc0f8a4d3ed9935174
experiments/results/v4_deep_outcome_smoke.json,27116,c3fd8ccb7d83e8c5ce38841d275e07ceb7b3777a42325a881ec3bea6099da191
experiments/results/v4_deep_outcome_smoke_fixed.csv,522,2f675e65650a810bb8cbddf40def560538c7480e9c8fd3e7ad737f7d1e048f6e
experiments/results/v4_deep_outcome_smoke_fixed.json,27242,177530121e9e0ba469da38ec53f15deb53f29a9d327f6fd8be58cc3074cb6712
experiments/results/v4_deep_smoke.csv,450,93a03f6935d945cdb581ec9140a3bee84cf6f9d110f35eb2473f68e2b7971fe8
experiments/results/v4_deep_smoke.json,23703,02e313a004e8517d04702f4f840bf425ed6252b4370ab691720382dd7f670a48
experiments/results/v4_deepfm_full.csv,238,00ada230406fe8307c04dfd85f11cebd2bc05d299a55c55eac8eecddd40b829e
experiments/results/v4_deepfm_full.json,17850,96e4c58b5e46d21da3d8a0ee1a5a45ebc1dce95da280f442253421499ce2e31f
experiments/results/v4_deepfm_outcome_full.csv,254,e0fdda9025a2a887999d6127e813f6c841a639a8325801b50b502e05e7402c53
experiments/results/v4_deepfm_outcome_full.json,19001,6eb487a74c6ef8d67290435f22925152095721a94f4ad831a09d1b2941f3ad40
experiments/results/v4_deepfm_smoke_fixed.csv,191,02046b9dc4c77e085623a5ce574114d7115e3915cb42ecb65158f18eadb4e463
experiments/results/v4_deepfm_smoke_fixed.json,16919,00ebd9c425ed665ef6d68b55c6086f44d30d882d0c17eb0d06dba4db56114b1e
experiments/results/v4_distill_routed_primary24.json,3945,2d86c60a6a3b30591d9e4da4bdcec66aa2f2a010710d146736bb498b28f2396b
experiments/results/v4_ebm_a12_full_primary24.csv,243,1ca7f91aeacb1ea5bb0805994b5490f956a3ca75893f98e0ce66d96eedec9d5d
experiments/results/v4_ebm_a12_full_primary24.json,9797,aa673dacff8a70151f73c8854f0d3dd62399c88aee2a2385569102a15f36bde5
experiments/results/v4_entity_profile_smoke.csv,204,a575e9d21bb7fd6f11d67e0765fe279ed62da21f8a9a05af8bd75f4d223f2026
experiments/results/v4_entity_profile_smoke.json,43550,8b6f4dd86a05b0636103f66192c164be5709c8264e705cbe619d2e8251a5bbbd
experiments/results/v4_failure_audit.json,20110,92d55c331ed8c0af7cc28a6fddfc02f461d1ed6441ef0fcfb4ba47251838642e
experiments/results/v4_failure_decomp_blend.json,6687,cbae6cb40e885fa54bedf44b4179b93a8ec0cb33bf25757ce1190d49b8c42e3c
experiments/results/v4_failure_decomp_current_primary.csv,339,cbd24f2d918b0738a91213dbc9bda9161805c081d052626c5c25e0cc6fdde363
experiments/results/v4_failure_decomp_current_primary.json,39856,57c09e2e0633bbbc032e8b067c1d6ebff140cd06e3f3bc472c9cff0b218855d8
experiments/results/v4_failure_decomp_current_support23.csv,208,5eb3a948852780bb483e2b0d4d24420d0d82fceef8274c0909c805bdbf611451
experiments/results/v4_failure_decomp_current_support23.json,21419,a78fe540101a3fd04ee55c3ac85b59d808e7a31fa602a07ef88fbfbd1c71bf24
experiments/results/v4_failure_decomp_smoke.csv,191,14f7f12c71022dedf3d4ba8039e497de99e33a18beb16a7584c70ce350b0a7b7
experiments/results/v4_failure_decomp_smoke.json,9917,042faa3dd5521a66292fc20ec9f35cdde1724d859d5311d59a4b25f68946807b
experiments/results/v4_final_calibration.json,17318,2b9b4e552649a1ab11690dcc4a127f5c171ddab44435369862b93edab12ce2cb
experiments/results/v4_gated_hier_residual.json,3941,48a3f128d59c99a9cd83c3e8cca0134a3cbf845cb22e78b0e26cb19a0af70060
experiments/results/v4_gpu_bayes_temp0.csv,254,1b6d8c73b47f1106b136ad50792c3e9a4d4f615059582b6904c1966b71932c15
experiments/results/v4_gpu_bayes_temp0.json,33162,329aecb5cc049dd8c678c4e9d742274fc5af0ef4cdcc56baaeeb1afa17f3e09d
experiments/results/v4_gpu_bernoulli08.csv,254,c5e211f7fa70b769c825ad6d838228246ae4991ac36d2786e85d7748700a0fd4
experiments/results/v4_gpu_bernoulli08.json,33221,e2732d3aff835a08a705a67131124bcdf2de250c3b915bcc76b49ce13f090ae7
experiments/results/v4_gpu_ctr2.csv,246,7084f14c836f044fe6c7f493416ddb0d62ed250d8ecb0aa65451425e28a11231
experiments/results/v4_gpu_ctr2.json,33170,290c4cb568a25e14eb5f4037e61fb77ec7743d77251296d8ab4bfceeb0a93f86
experiments/results/v4_gpu_d5_i700.csv,252,1ad56b538d67782a3646feb3762a4cd455d086e642ab6cfc7d2563fbd683db16
experiments/results/v4_gpu_d5_i700.json,33027,805b6b1527357f2fea32cff62300465754cf687b1e7f2c4e29ad4dd1c8b87216
experiments/results/v4_gpu_i700_lr035.csv,253,f6d555eb4396402ca2114bf0a5856f76428ee53d085385915513265287bd8553
experiments/results/v4_gpu_i700_lr035.json,33141,c92b6e06d53ed8b9f57499838ec99476d678ca3ef0e2bc28309d766c61b909fa
experiments/results/v4_gpu_leaf5.csv,245,52da01c3e4e05fa957344a8bf3a92bac89e3fd69c20eceb84a0ec408c819fa9a
experiments/results/v4_gpu_leaf5.json,33151,37b6d1956197d4f42b43b4c0a457768d732c9c680a939249fa6b725f4bd82e18
experiments/results/v4_gpu_random01.csv,250,85f8076bf645c91a00a0fb226aba8ad135e684d347c03a2024810e96c1d91adc
experiments/results/v4_gpu_random01.json,33162,ab97deec8dd47caeb352d917f55422748c29cba86ff7882a887a9156d3fbde71
experiments/results/v4_hierarchical_pitcher.csv,257,35a84e8a1e9431ad589b5a9fb154924dc91499e3528dadfc439c0408490c73e8
experiments/results/v4_hierarchical_pitcher.json,37408,47987fd58ec47778d51adacd833c5c653384254c8bdc9c81825ab4e24e9dfa7a
experiments/results/v4_hierarchical_pitcher_batter.csv,261,34203713de04782edc50c941833ef9e77a7ac1cd01e62473abc0cb22ceaf762a
experiments/results/v4_hierarchical_pitcher_batter.json,41563,2b46dde39cf2c83db23d4c08249910e0cafd1d9280f101439998d8ea1a1b12c6
experiments/results/v4_history_pitcher_count_k100.csv,265,38705b86dd6be1a002b2558933ff14fb91b8b7415090ac4c17b24bf014cd24e5
experiments/results/v4_history_pitcher_count_k100.json,35475,ecd04c93fedcb681b7d48187326be924f8d7c7c4bd5af144208a6c8dcfe6d220
experiments/results/v4_joint_neural.json,11977,c6d03bbd97f6b04d53bdc21becd381d6384b8dbe1b35f9c598dc104e5b3256a5
experiments/results/v4_joint_reweight.json,16114,098b1da6f4d742456063063c107c5906544f1f24bc1aaa4c255cd88a9d1f1eb0
experiments/results/v4_leaf_refit_global.csv,242,920fd011114a192d798cf4a9f277b4bf7ad760d077cc123604b3fb095bb694cb
experiments/results/v4_leaf_refit_global.json,17118,783566aa66995c7f913dfbfb4f51906c1ba839c247eb8cdadb10893c001661a1
experiments/results/v4_level_effects.json,55277,a2a2044990111333244e06ab98f0792224541ecc7c4fb78924539d93b3dc7673
experiments/results/v4_lgbm_fixed1200_allcount_batter.csv,240,b14467b0da228a2cef1ac0087cdf80fedaa6396f349161dd7f9452ab26e5105f
experiments/results/v4_lgbm_fixed1200_allcount_batter.json,11743,8805055ad1962792af46e85fcbb3f1595609da55a096cb709425674b85649394
experiments/results/v4_m3_a_backtest_2020.csv,201,3a0f57f32ff2c05949ebbd8da5bb39d81175138cb9e1e8bf13cf1a909df07d40
experiments/results/v4_m3_a_backtest_2020.json,36945,2246e49d663c11ac5a2ca868070a132c5d4fd2e44160b9a8053ec44aae97739c
experiments/results/v4_m3_a_backtest_2021.csv,202,58d481060dd5c700e2036299771c4760a9bebb336614a4904ffc577c338b8309
experiments/results/v4_m3_a_backtest_2021.json,37300,81f63b66640fbae8b2755878009ec266906088f4fa73c6e886b41027b6a9a4e5
